364	59712	19204	40508	0	0
365	68543	21639	46904	0	0
366	76702	19138	57564	0	0
367	66663	24023	42640	0	0
368	40275	18955	21320	0	0
369	55811	17435	38376	0	0
370	73605	22437	51168	0	0
371	62757	22249	40508	0	0
372	72682	19382	53300	0	0
373	58318	24206	34112	0	0
374	65623	20851	44772	0	0
375	101742	18594	83148	0	0
376	60977	16205	44772	0	0
377	76650	25482	51168	0	0
378	66416	21644	44772	0	0
379	57150	16642	40508	0	0
380	53613	17369	36244	0	0
381	76347	23047	53300	0	0
382	55865	19621	36244	0	0
383	76710	21278	55432	0	0
384	56668	20424	36244	0	0
385	110148	18472	91676	0	0
386	65307	16271	49036	0	0
387	86281	26585	59696	0	0
388	46305	18589	27716	0	0
389	40036	18716	21320	0	0
390	64514	15478	49036	0	0
391	55875	19631	36244	0	0
392	78355	25055	53300	0	0
393	45880	16032	29848	0	0
394	59402	18894	40508	0	0
395	125932	23596	102336	0	0
396	43690	18106	25584	0	0
397	73544	22376	51168	0	0
398	47835	20119	27716	0	0
399	35822	14502	21320	0	0
400	50386	18406	31980	0	0
401	62945	22437	40508	0	0
402	68049	16881	51168	0	0
403	49299	21583	27716	0	0
404	62027	19387	42640	0	0
405	90411	17923	72488	0	0
406	69216	20180	49036	0	0
407	46798	19082	27716	0	0
408	52651	22803	29848	0	0
409	42537	21217	21320	0	0
410	42035	14319	27716	0	0
411	71650	18350	53300	0	0
412	83287	23591	59696	0	0
413	57095	20851	36244	0	0
414	56784	16276	40508	0	0
415	104789	19509	85280	0	0
416	58129	19753	38376	0	0
417	78410	20846	57564	0	0
418	41126	17674	23452	0	0
419	29437	18777	10660	0	0
420	46305	18589	27716	0	0
421	59648	17008	42640	0	0
422	71582	20414	51168	0	0
423	34430	17374	17056	0	0
424	63488	18716	44772	0	0
425	82374	20546	61828	0	0
426	66233	21461	44772	0	0
427	86089	19997	66092	0	0
428	41256	19936	21320	0	0
429	36385	21461	14924	0	0
430	48503	18655	29848	0	0
431	52767	18655	34112	0	0
432	56058	19814	36244	0	0
433	34982	20058	14924	0	0
434	81944	17984	63960	0	0
435	79624	17796	61828	0	0
436	55071	14563	40508	0	0
437	83710	17618	66092	0	0
438	42717	19265	23452	0	0
439	18588	14324	4264	0	0
440	49601	19753	29848	0	0
441	81032	19204	61828	0	0
442	88099	19875	68224	0	0
443	42958	17374	25584	0	0
444	87550	19326	68224	0	0
445	77805	20241	57564	0	0
446	44233	14385	29848	0	0
447	86339	24511	61828	0	0
448	48803	18955	29848	0	0
449	48994	21278	27716	0	0
450	65005	18101	46904	0	0
451	54586	16210	38376	0	0
452	85471	17247	68224	0	0
453	53064	16820	36244	0	0
454	80900	19072	61828	0	0
455	44111	14263	29848	0	0
456	86031	22071	63960	0	0
